,TOTAL_BORN,CAT,Resta_Estat,Estranger,DTE,BARRI,NOM_BARRI,CAT_pct,Resta_Estat_pct,Estranger_pct,NascutsRestaEstat_Votants_ratio,barri_size,Població,Index_RFD,Index_intervals,TOTAL_EDUC,Educ_NO,Educ_primar,Educ_batx_elem,Educ_batx_sup,Educ_univ,No consta,Educ_univ_pct,Educ_primar_pct,Total Aturats,Fins a 6 mesos,De 6 a 12 mesos,Més de 12 mesos,Tot_Atur_pct,Tot_LT_Atur_pct,Electors,Votants,ECP,ERC,PP,PSC,CDC,Cs,Altres,Blancs,Nuls,CDC_pct,CDC_pct_Electors,ERC_pct,ERC_pct_Electors,Cs_pct,Cs_pct_Electors,PSC_pct,PSC_pct_Electors,PP_pct,PP_pct_Electors,ECP_pct,ECP_pct_Electors,Indep,Indep_pct,Indep_pct_Electors,DretD,DretD_pct,DretD_pct_Electors,Union,Union_pct,Union_pct_Electors,Indep_pct_delta_26J_27S,Indep_pct_Electors_delta_26J_27S,Indep_pct_delta_26J_20D,Indep_pct_Electors_delta_26J_20D,Union_pct_delta_26J_27S,Union_pct_Electors_delta_26J_27S,Union_pct_delta_26J_20D,Union_pct_Electors_delta_26J_20D,DretD_pct_delta_26J_27S,DretD_pct_Electors_delta_26J_27S,DretD_pct_delta_26J_20D,DretD_pct_Electors_delta_26J_20D,ECP_pct_delta_26J_27S,ECP_pct_Electors_delta_26J_27S,ECP_pct_delta_26J_20D,ECP_pct_Electors_delta_26J_20D,Cs_pct_delta_26J_27S,Cs_pct_Electors_delta_26J_27S,Cs_pct_delta_26J_20D,Cs_pct_Electors_delta_26J_20D,PSC_pct_delta_26J_27S,PSC_pct_Electors_delta_26J_27S,PSC_pct_delta_26J_20D,PSC_pct_Electors_delta_26J_20D,PP_pct_delta_26J_27S,PP_pct_Electors_delta_26J_27S,PP_pct_delta_26J_20D,PP_pct_Electors_delta_26J_20D,JxSi_pct_delta_26J_27S,JxSi_pct_Electors_delta_26J_27S,CUP_pct_27S,CUP_pct_Electors_27S,Participacio_pct,Participacio_pct_27S,Participacio_pct_20D,delta_Participacio_26J_27S,delta_Participacio_26J_20D,Effective_Educ_univ_pct
20,10745.0,7242.0,1422.0,2080.0,4,21, Pedralbes,67.4,13.23,19.36,16.412742382271468,3.0,11670.0,251.7,4.0,9799.0,170.0,737.0,1151.0,2768.0,4970.0,3.0,50.72,7.5200000000000005,259.0,124.0,48.0,87.0,2.64,0.89,8222,5991,343,414,2257,262,1409,1171,71,43,21,23.52,17.14,6.91,5.04,19.55,14.24,4.37,3.19,37.67,27.45,5.73,4.17,1823,30.43,22.18,2166,36.16,26.35,3690,61.589999999999996,44.879999999999995,-8.899999999999999,-10.57,1.3399999999999999,-0.39000000000000057,12.099999999999994,3.6700000000000017,4.8799999999999955,0.8699999999999974,-4.890000000000001,-7.829999999999998,0.30999999999999517,-1.4600000000000009,4.010000000000001,2.74,-1.0299999999999994,-1.0700000000000003,-8.91,-9.459999999999999,-3.469999999999999,-3.619999999999999,0.3600000000000003,-0.1499999999999999,0.48,0.16999999999999993,20.650000000000002,13.28,7.870000000000001,4.32,-6.259999999999998,-8.370000000000001,2.64,2.2,72.86548285088786,83.26248026235879,77.59039068187333,-10.396997411470934,-4.724907830985472,60.45
21,2891.0,1985.0,232.0,674.0,5,22," Vallvidrera, el Tibidabo i les Planes",68.66,8.02,23.31,10.464591790708164,1.0,4615.0,162.8,4.0,3675.0,132.0,410.0,570.0,994.0,1567.0,2.0,42.64,11.16,104.0,46.0,18.0,40.0,2.83,1.09,3068,2099,465,515,212,205,418,214,46,14,10,19.91,13.62,24.54,16.79,10.2,6.98,9.77,6.68,10.1,6.91,22.15,15.16,933,44.45,30.409999999999997,1398,66.6,45.56999999999999,631,30.069999999999997,20.57,-19.17,-21.020000000000003,1.3400000000000034,-0.8400000000000034,5.529999999999998,0.7300000000000004,4.289999999999996,1.870000000000001,-4.010000000000005,-11.510000000000005,-1.8000000000000114,-4.02000000000001,15.159999999999998,9.51,-3.1400000000000006,-3.1799999999999997,-2.09,-2.959999999999999,-1.2600000000000016,-1.33,2.46,0.7699999999999996,2.88,1.6799999999999997,5.159999999999999,2.92,2.67,1.5200000000000005,-4.789999999999999,-9.400000000000006,14.38,11.62,68.41590612777053,80.84415584415584,72.50892567348264,-12.42824971638531,-4.09301954571211,51.080000000000005
22,24819.0,18480.0,2888.0,3451.0,5,23, Sarrià,74.46,11.64,13.9,13.515537251965556,4.0,24691.0,195.2,4.0,19899.0,526.0,1755.0,2374.0,5256.0,9985.0,3.0,50.18,8.82,554.0,257.0,102.0,195.0,2.78,0.98,17196,12380,1414,1880,2637,789,3370,1963,149,125,53,27.22,19.6,15.19,10.93,15.86,11.42,6.37,4.59,21.3,15.33,11.42,8.22,5250,42.41,30.53,6664,53.83,38.75,5389,43.529999999999994,31.34,-11.660000000000004,-14.569999999999993,2.3599999999999994,-0.3399999999999963,9.529999999999994,2.990000000000002,4.699999999999996,1.4200000000000017,-3.940000000000005,-9.439999999999998,1.0,-1.9699999999999989,7.72,5.130000000000001,-1.3599999999999994,-1.629999999999999,-3.09,-4.380000000000001,-0.9200000000000017,-1.5099999999999998,1.0300000000000002,0.13999999999999968,0.8899999999999997,0.3700000000000001,11.59,7.23,4.73,2.5600000000000005,-5.090000000000003,-9.089999999999996,6.57,5.48,71.9934868574087,83.4050721265705,77.07277282526366,-11.411585269161804,-5.079285967854958,58.07
23,15897.0,12278.0,1819.0,1800.0,5,24, les Tres Torres,77.23,11.44,11.32,12.903454635738102,3.0,16381.0,217.8,4.0,13529.0,284.0,840.0,1371.0,4046.0,6988.0,0.0,51.65,6.21,405.0,178.0,72.0,155.0,2.9899999999999998,1.15,11801,8922,527,706,2869,461,2279,1878,88,80,34,25.54,19.31,7.91,5.98,21.05,15.91,5.17,3.91,32.16,24.31,5.91,4.47,2985,33.45,25.29,3512,39.36,29.759999999999998,5208,58.379999999999995,44.129999999999995,-9.119999999999997,-10.950000000000003,1.2800000000000011,-0.19000000000000128,12.319999999999993,4.909999999999997,5.770000000000003,2.4499999999999957,-4.960000000000001,-7.970000000000006,0.5300000000000011,-1.0000000000000036,4.16,2.9799999999999995,-0.75,-0.8100000000000005,-6.710000000000001,-7.73,-1.9699999999999989,-2.3299999999999983,1.0999999999999996,0.4500000000000002,0.9100000000000001,0.54,17.929999999999996,12.19,6.829999999999998,4.239999999999998,-6.059999999999995,-8.350000000000001,3.06,2.6,75.60376239301753,85.14421849740492,79.23692726963039,-9.540456104387388,-3.6331648766128524,59.21999999999999
24,25192.0,18856.0,3415.0,2921.0,5,25, Sant Gervasi - la Bonanova,74.85,13.56,11.59,15.333842216335144,4.0,25378.0,191.8,4.0,21204.0,477.0,1681.0,2496.0,6218.0,10320.0,12.0,48.67,7.93,691.0,311.0,104.0,276.0,3.26,1.3,18541,13199,1220,1342,3679,765,3330,2520,180,107,56,25.23,17.96,10.17,7.24,19.09,13.59,5.8,4.13,27.87,19.84,9.24,6.58,4672,35.4,25.200000000000003,5892,44.64,31.78,6964,52.76,37.56,-10.560000000000002,-12.969999999999999,2.740000000000002,0.3000000000000007,11.799999999999997,3.539999999999999,6.059999999999995,1.9500000000000028,-4.450000000000003,-8.990000000000002,1.8900000000000006,-0.8100000000000023,6.11,3.98,-0.8499999999999996,-1.1100000000000003,-4.809999999999999,-6.260000000000002,-2.0700000000000003,-2.5500000000000007,0.9100000000000001,0.07000000000000028,1.2699999999999996,0.6799999999999997,15.700000000000001,9.73,6.859999999999999,3.8200000000000003,-5.810000000000002,-9.019999999999996,4.75,3.95,71.18817755245132,83.04007820136853,76.26070925062358,-11.851900648917209,-5.072531698172256,55.66
25,43724.0,33279.0,5458.0,4986.0,5,26, Sant Gervasi - Galvany,76.11,12.48,11.4,14.089888220564317,5.0,46648.0,192.1,4.0,39523.0,828.0,2837.0,4439.0,11418.0,19991.0,10.0,50.580000000000005,7.180000000000001,1274.0,573.0,222.0,479.0,3.2199999999999998,1.21,34203,24787,2312,2668,7140,1507,6091,4393,344,225,107,24.57,17.81,10.76,7.8,17.72,12.84,6.08,4.41,28.81,20.88,9.33,6.76,8759,35.33,25.61,11071,44.66,32.37,13040,52.61,38.129999999999995,-10.869999999999997,-13.07,1.4299999999999997,-0.620000000000001,10.689999999999998,3.029999999999994,5.1299999999999955,1.3999999999999986,-4.659999999999997,-8.920000000000002,0.060000000000002274,-2.1300000000000026,6.21,4.15,-1.3699999999999992,-1.5099999999999998,-5.82,-6.870000000000001,-2.7200000000000024,-2.9700000000000006,0.8799999999999999,0.0600000000000005,1.13,0.5800000000000001,15.629999999999999,9.84,6.719999999999999,3.789999999999999,-5.859999999999999,-8.880000000000003,5.01,4.19,72.47025114756016,83.73689283523673,77.34555111331602,-11.266641687676568,-4.875299965755858,58.45
26,30327.0,22363.0,3659.0,4305.0,5,27, el Putxet i el Farró,73.74,12.07,14.2,14.061179002382598,5.0,29041.0,140.2,3.0,24752.0,577.0,1902.0,3260.0,7101.0,11906.0,6.0,48.1,7.68,1179.0,542.0,202.0,435.0,4.760000000000001,1.76,21174,14992,2546,2739,2489,1145,3670,1989,228,126,60,24.48,17.33,18.27,12.94,13.27,9.39,7.64,5.41,16.6,11.75,16.98,12.02,6409,42.75,30.269999999999996,8955,59.730000000000004,42.28999999999999,5623,37.51,26.55,-14.009999999999998,-16.510000000000005,2.020000000000003,-0.49000000000000554,7.2499999999999964,1.6099999999999994,3.1999999999999957,0.6300000000000026,-2.8999999999999915,-9.330000000000013,0.8500000000000085,-2.180000000000007,11.11,7.18,-1.1699999999999982,-1.6900000000000013,-2.960000000000001,-3.99,-1.3499999999999996,-1.6499999999999986,1.5099999999999998,0.3600000000000003,0.9099999999999993,0.3200000000000003,8.700000000000001,5.24,3.6400000000000006,1.9600000000000009,-5.219999999999999,-9.270000000000003,8.79,7.24,70.80381600075565,82.42461596813958,75.52990158970476,-11.620799967383931,-4.726085588949118,56.230000000000004
27,16605.0,11111.0,2676.0,2818.0,6,28, Vallcarca i els Penitents,66.91,16.12,16.97,19.409588743018784,3.0,15454.0,101.6,3.0,13271.0,451.0,1761.0,2347.0,3588.0,5123.0,1.0,38.6,13.270000000000001,753.0,347.0,120.0,286.0,5.67,2.16,11407,7868,1797,1638,1067,803,1467,847,144,68,37,18.65,12.86,20.82,14.36,10.77,7.43,10.21,7.04,13.56,9.35,22.84,15.75,3105,39.47,27.22,4902,62.31,42.97,2717,34.54,23.82,-16.150000000000006,-17.690000000000005,0.9899999999999949,-1.2199999999999989,3.0,-1.6400000000000006,1.529999999999994,-0.5799999999999983,-0.8500000000000014,-8.030000000000001,0.4299999999999997,-2.769999999999996,15.3,9.66,-0.5599999999999987,-1.5500000000000007,-4.800000000000001,-5.140000000000001,-1.4600000000000009,-1.6099999999999994,1.8500000000000014,0.29000000000000004,0.7600000000000016,0.04999999999999982,5.95,3.21,2.2300000000000004,0.9800000000000004,-5.240000000000002,-8.880000000000003,10.91,8.81,68.97519067239415,80.73442853377844,73.91723654217078,-11.759237861384293,-4.942045869776635,44.91
28,7697.0,4718.0,1465.0,1514.0,6,29, el Coll,61.3,19.03,19.67,23.693999676532428,2.0,7307.0,81.6,2.0,6274.0,259.0,1153.0,1358.0,1684.0,1816.0,4.0,28.939999999999998,18.38,316.0,145.0,53.0,118.0,5.04,1.8800000000000001,5386,3537,959,747,432,488,436,351,81,26,17,12.33,8.1,21.12,13.87,9.92,6.52,13.8,9.06,12.21,8.02,27.11,17.81,1183,33.45,21.97,2142,60.56,39.78,1271,35.93000000000001,23.6,-17.4,-16.72,2.080000000000002,-0.18999999999999773,1.1700000000000088,-2.84,0.15000000000000568,-1.6799999999999997,-0.04999999999999716,-6.339999999999996,1.0900000000000034,-2.229999999999997,17.35,10.379999999999999,-0.990000000000002,-2.0400000000000027,-5.779999999999999,-5.43,-2.6500000000000004,-2.360000000000001,2.41,0.40000000000000036,0.8100000000000005,-0.11999999999999922,4.540000000000001,2.1899999999999995,1.9900000000000002,0.7999999999999998,-4.829999999999998,-7.16,12.57,9.56,65.67025621982918,76.08777194298575,70.66616906139205,-10.41751572315657,-4.99591284156287,33.72
29,11909.0,8852.0,1903.0,1155.0,6,30, la Salut,74.33,15.98,9.7,17.694095769409575,3.0,13256.0,107.3,3.0,11523.0,363.0,1559.0,1940.0,3149.0,4506.0,6.0,39.1,13.530000000000001,619.0,289.0,86.0,244.0,5.37,2.12,9775,6725,1551,1564,844,609,1308,655,128,38,28,19.45,13.38,23.26,16.0,9.74,6.7,9.06,6.23,12.55,8.63,23.06,15.87,2872,42.71,29.380000000000003,4423,65.77,45.25,2108,31.35,21.560000000000002,-16.949999999999996,-18.21,0.720000000000006,-1.3699999999999974,3.25,-0.8599999999999994,1.8400000000000034,-0.03999999999999915,-1.3499999999999943,-8.290000000000006,-0.1599999999999966,-3.030000000000001,15.599999999999998,9.919999999999998,-0.8800000000000026,-1.660000000000002,-3.7699999999999996,-4.079999999999999,-0.879999999999999,-1.0699999999999994,1.3500000000000005,0.08000000000000007,0.5500000000000007,0.0,5.670000000000001,3.1400000000000006,2.17,1.0300000000000011,-4.609999999999999,-8.369999999999997,12.34,9.84,68.79795396419436,79.78236550391539,73.23170731707317,-10.984411539721023,-4.43375335287881,46.1
30,49557.0,33274.0,7276.0,9008.0,6,31, la Vila de Gràcia,67.14,14.68,18.18,17.94327990135635,5.0,50680.0,118.1,3.0,44473.0,1402.0,6356.0,6879.0,10704.0,19126.0,6.0,43.01,14.29,2463.0,1207.0,363.0,893.0,5.54,2.01,34964,23902,6922,6292,2096,2157,4017,1680,490,159,89,16.81,11.49,26.32,18.0,7.03,4.8,9.02,6.17,8.77,5.99,28.96,19.8,10309,43.129999999999995,29.490000000000002,17231,72.09,49.290000000000006,5933,24.82,16.96,-20.299999999999997,-20.109999999999992,1.3599999999999994,-0.6799999999999997,1.9299999999999997,-0.9399999999999977,1.4800000000000004,0.10999999999999943,-0.9399999999999835,-7.809999999999988,0.060000000000002274,-2.739999999999995,19.36,12.3,-1.3000000000000007,-2.0599999999999987,-2.829999999999999,-2.91,-0.45999999999999996,-0.6100000000000003,1.2799999999999994,0.1200000000000001,0.6500000000000004,0.1299999999999999,3.4799999999999995,1.8500000000000005,1.2899999999999991,0.5899999999999999,-2.280000000000001,-6.019999999999996,18.02,14.09,68.36174350760783,78.20099536251556,72.23733424005441,-9.83925185490773,-3.8755907324465824,54.7
31,34625.0,24452.0,5591.0,4582.0,6,32, el Camp d'en Grassot i Gràcia Nova,70.62,16.15,13.23,18.609992344306495,5.0,34146.0,103.7,3.0,29899.0,918.0,4110.0,5246.0,8131.0,11486.0,8.0,38.42,13.750000000000002,1615.0,742.0,234.0,639.0,5.4,2.1399999999999997,25737,18436,4511,4624,1893,1848,3439,1560,329,148,84,18.65,13.36,25.08,17.97,8.46,6.06,10.02,7.18,10.27,7.36,24.47,17.53,8063,43.73,31.33,12574,68.19999999999999,48.86,5301,28.75,20.6,-17.290000000000006,-18.910000000000004,1.1499999999999986,-1.0600000000000023,2.3000000000000007,-1.1599999999999966,1.2300000000000004,-0.3399999999999963,-0.9300000000000068,-8.050000000000004,0.9999999999999858,-2.25,16.36,10.860000000000001,-0.15000000000000213,-1.1899999999999977,-3.889999999999999,-4.1000000000000005,-1.1499999999999986,-1.25,2.13,0.6899999999999995,0.9100000000000001,0.25,4.06,2.25,1.4699999999999989,0.6600000000000001,-4.330000000000005,-8.240000000000002,12.96,10.67,71.63228037455804,82.32192019853426,76.05551893924708,-10.689639823976222,-4.4232385646890435,44.629999999999995
32,27226.0,18141.0,4710.0,4374.0,7,33, el Baix Guinardó,66.63,17.3,16.07,20.611789418406197,4.0,25587.0,86.6,2.0,22504.0,1017.0,3910.0,4753.0,6219.0,6595.0,10.0,29.310000000000002,17.37,1247.0,570.0,177.0,500.0,5.54,2.22,19254,13055,3371,2802,1665,1666,1897,1225,262,96,71,14.53,9.85,21.46,14.55,9.38,6.36,12.76,8.65,12.75,8.65,25.82,17.51,4699,35.99,24.4,8070,61.81,41.91,4556,34.89,23.660000000000004,-17.86,-17.979999999999997,0.8800000000000026,-0.8800000000000026,2.1400000000000006,-2.1299999999999955,1.3299999999999983,-0.4899999999999949,-0.9699999999999989,-7.5,0.3200000000000074,-2.3500000000000085,16.89,10.48,-0.5599999999999987,-1.4699999999999989,-5.469999999999999,-5.329999999999999,-1.6099999999999994,-1.5499999999999998,2.6400000000000006,0.6800000000000006,0.6699999999999999,-0.049999999999998934,4.97,2.5200000000000005,2.2699999999999996,1.1100000000000003,-5.899999999999999,-8.57,11.96,9.41,67.80409265607148,78.71027940490384,71.97185284834687,-10.906186748832368,-4.167760192275395,34.25
33,9023.0,5804.0,2195.0,1024.0,7,34, Can Baró,64.32,24.33,11.35,27.440930116264532,2.0,8887.0,77.4,2.0,7813.0,439.0,1709.0,1817.0,1955.0,1892.0,1.0,24.22,21.87,443.0,208.0,60.0,175.0,5.67,2.2399999999999998,6673,4337,1223,819,507,730,500,427,84,29,18,11.53,7.49,18.88,12.27,9.85,6.4,16.83,10.94,11.69,7.6,28.2,18.33,1319,30.409999999999997,19.759999999999998,2542,58.61,38.089999999999996,1664,38.37,24.939999999999998,-16.370000000000005,-15.969999999999999,0.779999999999994,-1.0600000000000023,1.2399999999999949,-3.4200000000000017,1.5799999999999983,-0.9000000000000021,0.6499999999999986,-6.18,-0.28000000000000114,-3.2800000000000082,17.02,9.79,-1.0600000000000023,-2.2200000000000024,-6.6800000000000015,-6.23,-2.41,-2.209999999999999,3.469999999999999,0.7400000000000002,1.339999999999998,0.05999999999999872,4.449999999999999,2.0699999999999994,2.6500000000000004,1.25,-5.640000000000001,-7.780000000000001,10.73,8.19,64.9932564064139,76.38951310861424,70.24361082050515,-11.396256702200333,-5.250354414091248,28.349999999999998
34,35825.0,23789.0,7418.0,4618.0,7,35, el Guinardó,66.4,20.71,12.89,23.77030794373057,5.0,35698.0,82.0,2.0,31350.0,1348.0,5826.0,6816.0,8756.0,8596.0,8.0,27.42,18.58,2031.0,858.0,291.0,882.0,6.4799999999999995,2.81,26738,17834,5035,3895,2168,2283,2239,1651,358,120,85,12.55,8.37,21.84,14.57,9.26,6.17,12.8,8.54,12.16,8.11,28.23,18.83,6134,34.39,22.939999999999998,11169,62.620000000000005,41.769999999999996,6102,34.22,22.82,-18.75,-18.230000000000004,1.3299999999999983,-0.6600000000000037,1.4299999999999997,-2.5799999999999983,0.7000000000000028,-1.1000000000000014,-0.4199999999999946,-7.070000000000007,0.6899999999999977,-2.430000000000007,18.33,11.159999999999998,-0.6400000000000006,-1.7700000000000031,-5.470000000000001,-5.24,-1.5099999999999998,-1.5200000000000005,2.5100000000000016,0.5699999999999994,0.8300000000000001,0.0,4.390000000000001,2.09,1.3800000000000008,0.41999999999999904,-5.589999999999996,-8.030000000000001,13.16,10.2,66.69907996110405,77.45355109379682,71.35982092893117,-10.754471132692771,-4.660740967827124,32.15
35,9339.0,6547.0,1842.0,950.0,7,36, la Font d'en Fargues,70.1,19.72,10.17,21.95732506854214,2.0,9467.0,102.0,3.0,7998.0,350.0,1300.0,1748.0,2247.0,2342.0,11.0,29.28,16.25,607.0,250.0,85.0,272.0,7.59,3.4000000000000004,7339,5104,1310,1080,638,619,788,510,86,41,32,15.44,10.74,21.16,14.72,9.99,6.95,12.13,8.43,12.5,8.69,25.67,17.85,1868,36.6,25.46,3178,62.27,43.31,1767,34.620000000000005,24.07,-16.409999999999997,-18.709999999999994,1.4299999999999997,-1.2699999999999996,2.0400000000000063,-3.0799999999999983,1.1800000000000068,-1.3399999999999963,-1.2099999999999937,-9.58999999999999,0.4100000000000037,-3.700000000000003,15.200000000000001,9.120000000000001,-1.0199999999999996,-2.4299999999999997,-5.43,-5.8999999999999995,-1.8200000000000003,-2.0300000000000002,2.3400000000000016,0.2699999999999996,0.9199999999999999,-0.08000000000000007,5.13,2.55,2.08,0.7699999999999996,-4.699999999999996,-8.949999999999996,11.71,9.76,69.54625970840715,83.31752269955278,75.98483822932178,-13.771262991145633,-6.438578520914632,31.91
36,30199.0,15239.0,10602.0,4357.0,7,37, el Carmel,50.46,35.11,14.43,41.02782400061918,5.0,31728.0,56.6,1.0,27118.0,2135.0,8145.0,8196.0,5640.0,2987.0,15.0,11.01,30.04,2068.0,855.0,287.0,926.0,7.630000000000001,3.4099999999999997,23188,14443,4223,1187,2424,3726,440,1815,430,114,84,3.05,1.9,8.22,5.12,12.57,7.83,25.8,16.07,16.78,10.45,29.24,18.21,1627,11.27,7.02,5850,40.51,25.23,7965,55.150000000000006,34.35,-13.7,-10.98,0.6600000000000001,-0.25,-2.4399999999999977,-7.169999999999995,0.9300000000000068,-2.8000000000000043,2.4200000000000017,-2.2300000000000004,-0.8999999999999986,-3.1400000000000006,16.119999999999997,8.75,-1.5600000000000023,-2.8900000000000006,-13.21,-10.76,-2.959999999999999,-2.8100000000000005,5.129999999999999,1.17,1.3399999999999999,-0.6900000000000013,5.640000000000001,2.42,2.5500000000000007,0.6999999999999993,-6.800000000000001,-6.01,6.9,4.97,62.2865275142315,72.1078536272202,68.5215306908655,-9.821326112988693,-6.235003176634002,12.879999999999999
37,12335.0,6321.0,3459.0,2555.0,7,38, la Teixonera,51.24,28.04,20.71,35.3680981595092,3.0,11379.0,69.6,1.0,9834.0,661.0,2691.0,2794.0,2272.0,1411.0,5.0,14.35,27.36,619.0,276.0,81.0,262.0,6.29,2.6599999999999997,8472,5399,1738,496,879,1239,178,661,133,40,35,3.3,2.1,9.19,5.85,12.24,7.8,22.95,14.62,16.28,10.38,32.19,20.51,674,12.489999999999998,7.949999999999999,2412,44.67999999999999,28.46,2779,51.47,32.8,-16.14,-12.989999999999998,0.23999999999999844,-0.5300000000000011,-1.9399999999999977,-6.270000000000003,1.4399999999999977,-1.8400000000000034,1.6199999999999903,-3.039999999999999,-1.0500000000000043,-3.1999999999999993,17.759999999999998,9.950000000000001,-1.2899999999999991,-2.669999999999998,-10.44,-8.79,-1.9000000000000004,-1.9899999999999993,2.8099999999999987,-0.11000000000000121,0.6499999999999986,-0.8200000000000003,5.690000000000001,2.630000000000001,2.6900000000000013,0.9700000000000006,-8.05,-7.08,8.09,5.91,63.7275731822474,73.14520870076426,69.2343934040047,-9.41763551851686,-5.506820221757309,16.650000000000002
38,6414.0,3400.0,1915.0,1099.0,7,39, Sant Genís dels Agudells,53.01,29.86,17.13,36.030103480714956,2.0,6865.0,80.0,2.0,5869.0,491.0,1482.0,1483.0,1385.0,1026.0,2.0,17.48,25.25,372.0,169.0,48.0,155.0,6.34,2.64,5126,3383,1043,431,510,670,232,333,102,44,18,6.86,4.53,12.74,8.41,9.84,6.5,19.8,13.07,15.08,9.95,30.83,20.35,663,19.6,12.940000000000001,1706,50.43,33.290000000000006,1513,44.72,29.52,-17.049999999999997,-13.599999999999998,0.6200000000000045,-0.1399999999999988,-0.7100000000000009,-3.370000000000001,0.6500000000000057,-0.8499999999999979,0.5500000000000043,-2.819999999999993,-0.3200000000000003,-1.6799999999999926,17.599999999999998,10.780000000000001,-0.9400000000000013,-1.5399999999999991,-8.34,-6.66,-2.380000000000001,-1.92,4.0600000000000005,1.67,1.240000000000002,0.28000000000000114,3.5700000000000003,1.6199999999999992,1.790000000000001,0.7899999999999991,-8.239999999999998,-7.219999999999999,8.81,6.38,65.99687865782286,72.38372093023256,68.9113137977877,-6.3868422724096945,-2.914435139964837,20.02
39,4688.0,2795.0,974.0,918.0,7,40, Montbau,59.62,20.78,19.58,25.84239851419475,1.0,5082.0,70.0,1.0,4465.0,376.0,993.0,997.0,1108.0,991.0,0.0,22.189999999999998,22.24,269.0,123.0,34.0,112.0,6.02,2.5100000000000002,3907,2495,712,437,386,361,273,235,58,17,16,10.94,6.99,17.52,11.19,9.42,6.01,14.47,9.24,15.47,9.88,28.54,18.22,710,28.46,18.18,1422,57.0,36.4,982,39.36,25.130000000000003,-16.229999999999997,-14.310000000000002,1.3800000000000026,0.35999999999999943,0.6899999999999977,-2.989999999999995,-0.37000000000000455,-1.009999999999998,1.1200000000000045,-4.230000000000004,1.4099999999999966,-0.17999999999999972,17.35,10.079999999999998,0.029999999999997584,-0.5400000000000027,-6.279999999999999,-5.41,-1.6400000000000006,-1.2700000000000005,2.7200000000000006,0.7000000000000011,1.120000000000001,0.46000000000000085,4.25,1.7200000000000006,0.15000000000000036,-0.1999999999999993,-5.530000000000001,-6.530000000000001,10.7,7.78,63.85973893012542,72.71802695143657,65.80957230142566,-8.858288021311154,-1.9498333713002438,25.36
40,5186.0,3211.0,1347.0,628.0,7,41, la Vall d'Hebron,61.92,25.97,12.11,29.552435278630977,2.0,5422.0,86.9,2.0,4866.0,203.0,964.0,1033.0,1311.0,1353.0,2.0,27.810000000000002,19.81,287.0,131.0,37.0,119.0,5.8999999999999995,2.45,4464,3237,830,471,617,470,297,450,68,16,18,9.18,6.65,14.55,10.55,13.9,10.08,14.52,10.53,19.06,13.82,25.64,18.59,768,23.73,17.200000000000003,1598,49.370000000000005,35.790000000000006,1537,47.480000000000004,34.43,-12.720000000000002,-12.849999999999998,0.9400000000000013,-0.5299999999999976,-0.0799999999999983,-4.789999999999999,1.7900000000000063,-1.1199999999999974,1.6899999999999977,-3.519999999999996,-0.4899999999999949,-2.999999999999993,14.41,9.33,-1.4299999999999997,-2.469999999999999,-8.58,-8.459999999999999,-1.0,-1.5099999999999998,2.379999999999999,0.5199999999999996,0.3200000000000003,-0.5200000000000014,6.119999999999999,3.1500000000000004,2.469999999999999,0.9100000000000001,-4.48,-6.059999999999999,8.24,6.79,72.51344086021506,82.44414044687642,77.80797101449275,-9.930699586661362,-5.294530154277695,30.31
41,,,,,7,42, la Clota,,,,,,529.0,90.1,2.0,483.0,29.0,96.0,124.0,109.0,125.0,0.0,25.88,19.88,20.0,9.0,3.0,8.0,4.14,1.66,429,279,115,56,22,29,17,31,6,3,0,6.09,3.96,20.07,13.05,11.11,7.23,10.39,6.76,7.89,5.13,41.22,26.81,73,26.16,17.01,188,67.38,43.82,82,29.39,19.119999999999997,-18.76,-17.329999999999995,0.3200000000000003,-0.09999999999999787,-3.0799999999999983,-5.690000000000001,1.7100000000000009,0.7799999999999976,5.079999999999998,-3.799999999999997,-2.0,-2.1400000000000006,23.84,13.53,-2.3200000000000003,-2.0400000000000027,-1.6799999999999997,-2.539999999999999,2.619999999999999,1.6100000000000003,-4.039999999999999,-4.27,-1.7899999999999991,-1.3100000000000005,2.6399999999999997,1.12,0.8799999999999999,0.47999999999999954,-5.32,-7.049999999999997,13.44,10.28,65.03496503496503,76.44110275689223,66.25916870415648,-11.406137721927209,-1.2242036691914535,29.14
