,TOTAL_BORN,CAT,Resta_Estat,Estranger,DTE,BARRI,NOM_BARRI,CAT_pct,Resta_Estat_pct,Estranger_pct,NascutsRestaEstat_Votants_ratio,barri_size,Població,Index_RFD,Index_intervals,TOTAL_EDUC,Educ_NO,Educ_primar,Educ_batx_elem,Educ_batx_sup,Educ_univ,No consta,Educ_univ_pct,Educ_primar_pct,Total Aturats,Fins a 6 mesos,De 6 a 12 mesos,Més de 12 mesos,Tot_Atur_pct,Tot_LT_Atur_pct,Electors,Votants,ECP,ERC,CDC,PSC,Cs,PP,Altres,Blancs,Nuls,ECP_pct,ECP_pct_Electors,ERC_pct,ERC_pct_Electors,CDC_pct,CDC_pct_Electors,Cs_pct,Cs_pct_Electors,PSC_pct,PSC_pct_Electors,PP_pct,PP_pct_Electors,Indep,Indep_pct,Indep_pct_Electors,DretD,DretD_pct,DretD_pct_Electors,Union,Union_pct,Union_pct_Electors,Indep_pct_delta_20D_27S,Indep_pct_Electors_delta_20D_27S,Union_pct_delta_20D_27S,Union_pct_Electors_delta_20D_27S,DretD_pct_delta_20D_27S,DretD_pct_Electors_delta_20D_27S,ECP_pct_delta_20D_27S,ECP_pct_Electors_delta_20D_27S,Cs_pct_delta_20D_27S,Cs_pct_Electors_delta_20D_27S,PSC_pct_delta_20D_27S,PSC_pct_Electors_delta_20D_27S,PP_pct_delta_20D_27S,PP_pct_Electors_delta_20D_27S,JxSi_pct_delta_20D_27S,JxSi_pct_Electors_delta_20D_27S,CUP_pct_27S,CUP_pct_Electors_27S,Participacio_pct,Participacio_pct_27S,delta_Participacio_20D_27S,Effective_Educ_univ_pct
51,26893.0,13875.0,8707.0,4311.0,8,52, la Prosperitat,51.59,32.38,16.03,38.557257993091845,4.0,26171.0,53.7,1.0,22691.0,1979.0,7018.0,6566.0,4801.0,2317.0,10.0,10.209999999999999,30.930000000000003,1811.0,796.0,239.0,776.0,7.9799999999999995,3.42,19470,13909,4527,967,516,3088,2036,2199,404,83,89,32.55,23.25,6.95,4.97,3.71,2.65,14.64,10.46,22.2,15.86,15.81,11.29,1483,10.66,7.619999999999999,6010,43.209999999999994,30.869999999999997,7323,52.650000000000006,37.61,-13.379999999999999,-10.26,-2.809999999999995,-3.6200000000000045,2.249999999999993,0.4099999999999966,15.629999999999995,10.67,-9.36,-7.379999999999999,3.349999999999998,1.8399999999999999,3.200000000000001,1.92,-6.919999999999998,-5.450000000000001,6.46,4.81,71.43810991268619,74.35355928711239,-2.9154493744262027,11.899999999999999
52,5791.0,2996.0,1307.0,1488.0,8,53, la Trinitat Nova,51.74,22.57,25.7,30.37415756448989,2.0,7462.0,34.7,1.0,6208.0,534.0,2220.0,2024.0,1001.0,429.0,0.0,6.909999999999999,35.76,805.0,360.0,108.0,337.0,12.97,5.43,5032,2908,1056,174,100,696,376,380,93,11,22,36.31,20.99,5.98,3.46,3.44,1.99,12.93,7.47,23.93,13.83,13.07,7.55,274,9.42,5.45,1330,45.730000000000004,26.439999999999998,1452,49.93,28.85,-16.65,-10.18,-4.130000000000003,-3.549999999999997,4.5,1.7199999999999989,21.150000000000002,11.899999999999999,-8.690000000000001,-5.490000000000001,2.370000000000001,0.9100000000000001,2.1899999999999995,1.0300000000000002,-9.83,-6.089999999999999,6.82,4.09,57.790143084260734,59.936783879889376,-2.1466407956286417,8.53
53,1419.0,721.0,454.0,244.0,8,54, Torre Baró,50.81,31.99,17.2,38.638297872340424,1.0,2682.0,45.6,1.0,2250.0,153.0,916.0,694.0,306.0,179.0,2.0,7.960000000000001,40.71,223.0,100.0,30.0,93.0,9.91,4.130000000000001,1830,1004,333,46,15,262,147,163,28,6,4,33.17,18.2,4.58,2.51,1.49,0.82,14.64,8.03,26.1,14.32,16.24,8.91,61,6.07,3.3299999999999996,394,39.24,21.529999999999998,572,56.980000000000004,31.259999999999998,-12.349999999999998,-7.43,-5.61999999999999,-5.32,5.500000000000007,1.8199999999999967,17.85,9.25,-10.739999999999998,-6.800000000000001,2.0400000000000027,0.2599999999999998,3.0799999999999983,1.2199999999999998,-6.709999999999999,-4.140000000000001,5.64,3.29,54.86338797814208,58.429434376716095,-3.5660463985740165,9.78
54,10176.0,3806.0,2361.0,4009.0,8,55, Ciutat Meridiana,37.4,23.2,39.4,38.28441705853738,3.0,10356.0,39.2,1.0,8439.0,515.0,3493.0,2628.0,1317.0,483.0,3.0,5.72,41.39,1162.0,520.0,155.0,487.0,13.77,5.7700000000000005,6022,3797,1126,145,71,1149,562,578,109,27,30,29.65,18.7,3.82,2.41,1.87,1.18,14.8,9.33,30.26,19.08,15.22,9.6,216,5.6899999999999995,3.59,1342,35.339999999999996,22.29,2289,60.28,38.01,-9.64,-6.15,-4.8799999999999955,-3.3800000000000026,5.299999999999997,3.210000000000001,14.939999999999998,9.36,-10.899999999999999,-6.99,4.75,2.8699999999999974,1.2700000000000014,0.7400000000000002,-5.24,-3.3600000000000003,4.4,2.79,63.052142145466625,63.5191003803539,-0.4669582348872723,8.02
55,1065.0,,,,8,56, Vallbona,,,,,1.0,1353.0,39.9,1.0,1090.0,95.0,417.0,347.0,146.0,84.0,1.0,7.71,38.26,135.0,60.0,18.0,57.0,12.389999999999999,5.2299999999999995,920,539,219,35,8,122,64,64,23,2,2,40.63,23.8,6.49,3.8,1.48,0.87,11.87,6.96,22.63,13.26,11.87,6.96,43,7.970000000000001,4.67,262,48.6,28.47,250,46.37,27.18,-15.76,-9.64,-9.240000000000002,-6.369999999999997,9.469999999999999,4.869999999999997,25.230000000000004,14.510000000000002,-10.770000000000001,-6.7,3.25,1.5700000000000003,-1.7200000000000006,-1.2399999999999993,-9.24,-5.710000000000001,6.52,3.93,58.58695652173913,60.32786885245902,-1.7409123307198868,9.13
56,8312.0,3647.0,1785.0,2879.0,9,57, la Trinitat Vella,43.88,21.47,34.64,32.86082474226804,2.0,10268.0,45.9,1.0,8423.0,490.0,3237.0,2515.0,1449.0,732.0,0.0,8.690000000000001,38.43,1077.0,483.0,143.0,451.0,12.790000000000001,5.35,5890,3746,1163,201,118,1023,587,481,128,29,16,31.05,19.75,5.37,3.41,3.15,2.0,15.67,9.97,27.31,17.37,12.84,8.17,319,8.52,5.41,1482,39.57,25.16,2091,55.81999999999999,35.510000000000005,-12.650000000000002,-8.52,-6.38000000000001,-5.409999999999997,5.530000000000001,2.7600000000000016,18.18,11.28,-10.950000000000001,-7.540000000000001,3.009999999999998,1.3800000000000008,1.5600000000000005,0.75,-8.32,-5.67,4.33,2.85,63.59932088285229,65.77476714648603,-2.175446263633738,12.43
57,2022.0,1567.0,341.0,,9,58, Baró de Viver,77.5,16.86,,17.872117400419288,1.0,2508.0,60.5,1.0,2031.0,154.0,785.0,697.0,279.0,115.0,1.0,5.66,38.65,152.0,64.0,19.0,69.0,7.48,3.4000000000000004,1765,1040,432,87,11,225,119,123,28,7,8,41.54,24.48,8.37,4.93,1.06,0.62,11.44,6.74,21.63,12.75,11.83,6.97,98,9.43,5.55,530,50.97,30.03,467,44.9,26.46,-17.94,-11.279999999999998,-9.100000000000001,-6.740000000000002,9.5,4.530000000000001,27.439999999999998,15.81,-11.139999999999999,-7.140000000000001,0.6199999999999974,-0.16999999999999993,1.42,0.5699999999999994,-12.41,-7.88,5.53,3.4,58.92351274787536,61.47308781869688,-2.5495750708215255,6.52
58,10895.0,7671.0,1809.0,1415.0,9,59, el Bon Pastor,70.41,16.6,12.99,19.082278481012658,3.0,12758.0,59.6,1.0,10284.0,604.0,3336.0,3032.0,2075.0,1234.0,3.0,12.0,32.440000000000005,865.0,363.0,110.0,392.0,8.41,3.81,8722,5845,2133,536,282,1201,790,667,179,30,27,36.49,24.46,9.17,6.15,4.82,3.23,13.52,9.06,20.55,13.77,11.41,7.65,818,13.99,9.38,2951,50.480000000000004,33.84,2658,45.480000000000004,30.48,-17.839999999999996,-13.249999999999998,-2.769999999999996,-3.8199999999999967,2.5900000000000034,-0.20999999999999375,20.430000000000003,13.040000000000001,-7.490000000000002,-5.879999999999999,3.539999999999999,1.6799999999999997,1.1799999999999997,0.3800000000000008,-10.139999999999999,-7.779999999999999,7.7,5.47,67.01444622792937,71.10296644141565,-4.088520213486277,14.149999999999999
59,58400.0,39951.0,12992.0,5457.0,9,60, Sant Andreu,68.41,22.25,9.34,24.5395991915834,5.0,56496.0,76.6,2.0,48597.0,2107.0,10385.0,11772.0,13388.0,10933.0,12.0,22.5,21.37,3497.0,1469.0,448.0,1580.0,7.199999999999999,3.25,44464,33965,10128,5798,3793,4957,4368,3553,1055,176,137,29.82,22.78,17.07,13.04,11.17,8.53,12.86,9.82,14.59,11.15,10.46,7.99,9591,28.240000000000002,21.57,19719,58.06,44.35,12878,37.91,28.96,-18.379999999999995,-16.240000000000002,0.20999999999999375,-1.639999999999997,-0.20999999999999375,-2.9100000000000037,18.17,13.330000000000002,-4.609999999999999,-4.359999999999999,2.379999999999999,1.2400000000000002,2.4400000000000013,1.4800000000000004,-7.019999999999996,-7.030000000000001,11.36,9.21,76.387639438647,81.12613321935528,-4.738493780708282,24.59
60,28963.0,17362.0,7015.0,4587.0,9,61, la Sagrera,59.95,24.22,15.84,28.77712597940682,4.0,28914.0,74.9,1.0,25328.0,1075.0,5652.0,6292.0,6873.0,5431.0,5.0,21.44,22.32,1593.0,677.0,213.0,703.0,6.29,2.78,21988,16630,4885,2414,1514,2624,2256,2204,564,90,79,29.37,22.22,14.52,10.98,9.1,6.89,13.57,10.26,15.78,11.93,13.25,10.02,3928,23.619999999999997,17.87,8813,52.989999999999995,40.09,7084,42.6,32.21,-19.4,-15.779999999999998,0.38000000000000256,-0.8099999999999952,-0.7600000000000051,-1.9499999999999957,18.64,13.829999999999998,-5.57,-4.710000000000001,2.42,1.4800000000000004,3.5299999999999994,2.42,-9.130000000000003,-7.75,10.27,8.03,75.6321629979989,78.2036091870215,-2.571446189022595,24.7
61,13166.0,8389.0,2444.0,2333.0,9,62, el Congrés i els Indians,63.72,18.56,17.72,22.56069417520539,3.0,14076.0,72.7,1.0,12236.0,673.0,2551.0,2908.0,3315.0,2787.0,2.0,22.78,20.849999999999998,775.0,329.0,103.0,343.0,6.329999999999999,2.8000000000000003,10461,7616,2315,1340,995,1042,832,757,262,45,28,30.4,22.13,17.59,12.81,13.06,9.51,10.92,7.95,13.68,9.96,9.94,7.24,2335,30.65,22.32,4650,61.05,44.45,2631,34.54,25.150000000000002,-20.720000000000006,-17.690000000000005,0.46999999999999886,-1.389999999999997,-0.38000000000000966,-3.4000000000000057,20.339999999999996,14.29,-4.380000000000001,-3.9699999999999998,2.34,1.1300000000000008,2.51,1.4500000000000002,-8.550000000000004,-8.21,12.17,9.48,72.80374725169678,77.89765132709566,-5.093904075398882,26.640000000000004
62,24514.0,15774.0,5087.0,3653.0,9,63, Navas,64.35,20.75,14.9,24.385216432577536,4.0,21949.0,83.3,2.0,19323.0,812.0,4032.0,4580.0,5398.0,4496.0,5.0,23.27,20.87,1197.0,509.0,161.0,527.0,6.1899999999999995,2.73,16457,12324,3368,2004,1765,1620,1557,1407,467,74,62,27.33,20.47,16.26,12.18,14.32,10.72,12.63,9.46,13.15,9.84,11.42,8.55,3769,30.580000000000002,22.9,7137,57.91,43.37,4584,37.2,27.85,-18.040000000000003,-15.899999999999999,0.13000000000000256,-1.7299999999999969,-0.4900000000000091,-3.229999999999997,17.549999999999997,12.669999999999998,-3.9000000000000004,-3.7299999999999986,1.450000000000001,0.5099999999999998,2.58,1.490000000000001,-8.489999999999998,-8.280000000000001,9.55,7.62,74.88606671932916,79.79945305378304,-4.913386334453875,27.32
63,38617.0,24731.0,7049.0,6837.0,10,64, el Camp de l'Arpa del Clot,64.04,18.25,17.7,22.180616740088105,5.0,38130.0,80.9,2.0,33741.0,1323.0,6577.0,7519.0,9102.0,9213.0,7.0,27.310000000000002,19.49,2276.0,1002.0,329.0,945.0,6.75,2.8000000000000003,28145,20508,5593,4037,3158,2584,2153,1988,742,146,107,27.27,19.87,19.69,14.34,15.4,11.22,10.5,7.65,12.6,9.18,9.69,7.06,7195,35.09,25.560000000000002,12788,62.36,45.43000000000001,6725,32.79,23.89,-19.71,-17.17,0.9699999999999989,-0.9200000000000017,-1.7700000000000102,-4.569999999999993,17.939999999999998,12.600000000000001,-3.4700000000000006,-3.24,1.8399999999999999,0.7899999999999991,2.5999999999999996,1.5299999999999994,-8.219999999999999,-8.21,11.49,8.96,72.86551785397052,77.9765708200213,-5.111052966050778,32.73
64,28572.0,18454.0,6056.0,4062.0,10,65, el Clot,64.59,21.2,14.22,24.70828233374133,4.0,27082.0,81.0,2.0,23355.0,1001.0,4836.0,5541.0,6278.0,5692.0,7.0,24.37,20.71,1564.0,681.0,211.0,672.0,6.7,2.88,19777,14730,4370,2553,1657,2035,1899,1540,506,109,61,29.67,22.1,17.33,12.91,11.25,8.38,12.89,9.6,13.82,10.29,10.45,7.79,4210,28.58,21.29,8580,58.25,43.39,5474,37.16,27.68,-18.770000000000003,-16.190000000000005,-0.3500000000000014,-2.0,0.28000000000000114,-2.490000000000002,19.050000000000004,13.700000000000001,-4.609999999999999,-4.25,1.6500000000000004,0.6599999999999984,2.6099999999999994,1.5899999999999999,-7.920000000000002,-7.600000000000001,10.85,8.59,74.48045709662739,79.1350531107739,-4.654596014146506,28.78
65,14150.0,8535.0,3361.0,2253.0,10,66, el Parc i la Llacuna del Poblenou,60.32,23.75,15.92,28.253194351042367,3.0,14814.0,88.6,2.0,12883.0,441.0,2379.0,2598.0,3308.0,4152.0,5.0,32.23,18.47,760.0,330.0,102.0,328.0,5.8999999999999995,2.55,10108,7462,2263,1278,875,941,892,872,267,45,29,30.33,22.39,17.13,12.64,11.73,8.66,11.95,8.82,12.61,9.31,11.69,8.63,2153,28.86,21.3,4416,59.19,43.69,2705,36.25,26.760000000000005,-18.880000000000003,-16.039999999999996,-0.4199999999999946,-1.9099999999999966,-0.10000000000000853,-2.6899999999999977,18.779999999999998,13.350000000000001,-4.52,-4.0600000000000005,0.8499999999999996,0.120000000000001,3.25,2.030000000000001,-6.810000000000002,-6.599999999999998,12.07,9.44,73.82271468144044,78.21057834898664,-4.387863667546199,41.08
66,9434.0,6082.0,1842.0,1510.0,10,67, la Vila Olímpica del Poblenou,64.47,19.53,16.01,23.245835436648157,2.0,9391.0,150.8,4.0,7595.0,227.0,581.0,964.0,1813.0,4010.0,0.0,52.800000000000004,7.6499999999999995,496.0,226.0,73.0,197.0,6.529999999999999,2.59,6192,5022,1348,923,862,496,768,401,163,42,19,26.84,21.77,18.38,14.91,17.16,13.92,15.29,12.4,9.88,8.01,7.98,6.48,1785,35.54,28.83,3133,62.379999999999995,50.599999999999994,1665,33.15,26.89,-18.060000000000002,-16.85,-0.19999999999999574,-1.5199999999999996,-0.3500000000000085,-2.8600000000000065,17.71,13.989999999999998,-1.8200000000000003,-2.1799999999999997,-0.6399999999999988,-0.9500000000000011,2.2600000000000007,1.6100000000000003,-6.990000000000002,-7.420000000000002,11.07,9.43,81.1046511627907,85.2224748294901,-4.117823666699394,64.75999999999999
67,33240.0,22592.0,4733.0,5915.0,10,68, el Poblenou,67.97,14.24,17.79,17.32113449222324,5.0,33425.0,95.4,2.0,27862.0,1191.0,5370.0,5788.0,6948.0,8555.0,10.0,30.7,19.27,1711.0,772.0,249.0,690.0,6.140000000000001,2.48,22672,16525,5374,3473,2288,1868,1724,1105,517,100,76,32.52,23.7,21.02,15.32,13.85,10.09,10.43,7.6,11.3,8.24,6.69,4.87,5761,34.87,25.41,11135,67.39,49.11,4697,28.42,20.71,-21.93,-19.06,0.6600000000000001,-1.0199999999999996,-0.9200000000000017,-4.369999999999997,21.010000000000005,14.69,-2.700000000000001,-2.6799999999999997,1.5700000000000003,0.6200000000000001,1.79,1.04,-8.29,-8.379999999999999,13.64,10.68,72.88726182074807,78.2913597671239,-5.404097946375828,37.730000000000004
68,12853.0,8241.0,2273.0,2339.0,10,69, Diagonal Mar i el Front Marítim del Poblenou,64.12,17.68,18.2,21.61879398896709,3.0,13351.0,168.8,4.0,10611.0,412.0,1578.0,1840.0,2544.0,4237.0,0.0,39.93,14.87,800.0,355.0,108.0,337.0,7.539999999999999,3.18,8622,6516,2093,946,712,823,1012,635,229,36,30,32.12,24.28,14.52,10.97,10.93,8.26,15.53,11.74,12.63,9.55,9.75,7.36,1658,25.45,19.23,3751,57.56999999999999,43.510000000000005,2470,37.910000000000004,28.650000000000002,-19.750000000000004,-17.580000000000002,-0.19999999999999574,-2.3699999999999974,-0.5400000000000063,-3.809999999999995,19.209999999999997,13.770000000000001,-3.660000000000002,-3.879999999999999,0.7000000000000011,-0.16000000000000014,2.76,1.67,-9.84,-9.509999999999998,9.91,8.07,75.5741127348643,81.42641421767918,-5.85230148281488,49.14
69,19960.0,10078.0,4551.0,5331.0,10,70, el Besòs i el Maresme,50.49,22.8,26.71,31.109440153120516,3.0,23191.0,58.9,1.0,19555.0,1494.0,7026.0,5676.0,3474.0,1880.0,5.0,9.610000000000001,35.93,1834.0,811.0,246.0,777.0,9.379999999999999,3.9699999999999998,14540,9445,3081,710,394,2238,1307,1280,326,55,54,32.62,21.19,7.52,4.88,4.17,2.71,13.84,8.99,23.7,15.39,13.55,8.8,1104,11.69,7.59,4185,44.309999999999995,28.78,4825,51.09,33.18,-15.270000000000001,-10.530000000000001,-3.5900000000000034,-3.5899999999999963,3.3499999999999943,1.240000000000002,18.619999999999997,11.770000000000001,-8.05,-5.73,3.1899999999999977,1.6000000000000014,1.2700000000000014,0.5400000000000009,-8.97,-6.300000000000001,6.3,4.23,64.95873452544704,67.23629126346853,-2.277556738021488,12.93
70,20172.0,13278.0,4012.0,2881.0,10,71, Provençals del Poblenou,65.82,19.89,14.28,23.20416425679584,4.0,20184.0,91.7,2.0,17252.0,820.0,3929.0,4320.0,4431.0,3749.0,3.0,21.73,22.770000000000003,1240.0,533.0,161.0,546.0,7.19,3.16,14853,10907,3539,1553,939,1780,1525,1084,373,64,50,32.45,23.83,14.24,10.46,8.61,6.32,13.98,10.27,16.32,11.98,9.94,7.3,2492,22.85,16.78,6031,55.300000000000004,40.61,4389,40.24,29.55,-19.090000000000003,-15.89,-0.8999999999999986,-2.4899999999999984,0.740000000000002,-1.8900000000000006,19.830000000000005,13.999999999999998,-5.259999999999998,-4.710000000000001,2.4800000000000004,1.200000000000001,1.879999999999999,1.0199999999999996,-9.420000000000002,-8.349999999999998,9.67,7.54,73.43297650306336,77.8872099298435,-4.454233426780135,25.240000000000002
71,25793.0,16337.0,6510.0,2945.0,10,72, Sant Martí de Provençals,63.34,25.24,11.42,28.493894165535956,4.0,26018.0,67.6,1.0,22627.0,1380.0,5958.0,5806.0,5618.0,3851.0,14.0,17.02,26.33,1730.0,733.0,221.0,776.0,7.6499999999999995,3.4299999999999997,19897,14825,4471,1771,1170,2546,1969,2258,493,77,70,30.16,22.47,11.95,8.9,7.89,5.88,13.28,9.9,17.17,12.8,15.23,11.35,2941,19.84,14.780000000000001,7412,50.0,37.25,6773,45.68,34.05,-16.720000000000002,-13.729999999999997,-1.3200000000000003,-2.5800000000000054,1.1099999999999994,-0.8699999999999974,17.83,12.86,-7.110000000000001,-5.99,2.110000000000001,1.0600000000000005,3.6799999999999997,2.3499999999999996,-8.89,-7.619999999999997,7.83,6.11,74.50871990752374,77.95453404927987,-3.4458141417561308,19.35
72,28401.0,16542.0,8892.0,2967.0,10,73, la Verneda i la Pau,58.24,31.31,10.45,34.961075725406936,4.0,28903.0,57.2,1.0,24967.0,1794.0,7521.0,7122.0,5599.0,2923.0,8.0,11.709999999999999,30.12,1959.0,828.0,250.0,881.0,7.85,3.53,22155,16183,4781,1264,740,3406,2494,2791,558,73,76,29.54,21.58,7.81,5.71,4.57,3.34,15.41,11.26,21.05,15.37,17.25,12.6,2004,12.379999999999999,9.05,6785,41.92,30.63,8691,53.709999999999994,39.23,-14.18,-11.04,-3.0400000000000063,-3.700000000000003,2.740000000000002,0.9899999999999984,16.92,12.029999999999998,-8.93,-7.15,2.629999999999999,1.4399999999999995,3.26,2.01,-8.46,-6.709999999999999,5.72,4.33,73.04445948995712,75.63587079286198,-2.5914113029048593,13.19
